Symbol,Daily_Return
cubi_d,0.000301988098996083
cubi_e,0.0002340082741776751
cubi_f,0.0002545610512404326
cubn,0.00034079947078678925
cubs,9.434385678491262e-05
cuda,0.00045346157672361835
cui,-0.003684737969016914
cuk,0.0012316651506859397
culp,-0.0009954286514315335
cumb,0.00020232253226726515
cunb,0.0003070185971484251
cuo,-0.0006198001447731024
cupm,0.0026507429480069978
cur,-0.001849380161381293
cure,0.002297693024428626
cut,0.0010253737204725377
cutr,0.0044482396744728574
cuz,0.0004933792242026899
cva,0.0003284878965278812
cvbf,0.00014006770235781366
cvco,0.0018807330380388853
cvcy,0.00022380364814112344
cve,-0.0009658242494885209
cveo,0.0010056225206814481
cvg,-8.373908803841512e-05
cvgi,0.0033802956865357147
cvgw,0.0008102936125706381
cvi,0.0015547271731021866
cvlt,0.0003806418600861765
cvly,0.0007327249171615491
cvm,0.0029726303926577067
cvm-ws,0.00936038107156624
cvna,0.0032700793496820593
cvo,-0.007954623750305234
cvr,-0.0012677202164647862
cvrr,0.0015389964569960275
cvrs,0.002496995535716019
cvs,-0.00028339898760344214
cvti,0.0020809641957337676
cvu,0.00031063162368495
cvv,0.0015949000805375764
cvx,0.00015639353288325267
cvy,0.00045352487793328165
cw,0.0009208216575595082
cwai,0.0002402138296381017
cway,0.0013323122568279595
cwb,0.0007015114059356033
cwbc,0.0006721510156403753
cwco,0.00045262046834626464
cweb,0.005390240945540597
cwh,0.001381752165754785
cwi,0.0009911997501679968
cws,0.0006286233868319329
cwst,0.002246542777132758
cwt,0.001261174230390979
cx,0.0003907831348796634
cxdc,0.0010088327682744847
cxe,0.0005372726049219417
cxh,0.0003620557880455711
cxo,0.0004910316579932905
cxp,0.0003530391224446289
cxrx,-0.0043682287036694335
cxse,0.0034128824445237953
cxw,0.0004295627385193361
cy,0.00210859621823157
cyad,0.00691126708847102
cyan,0.0008712172431681861
cyb,0.00044592338085125427
cybe,-0.0012706311616020728
cybr,0.00016915327247064304
cycc,-0.002619774500807421
cyccp,0.0025835960799878445
cyd,0.002733520803594251
cyh,-5.589676662700301e-05
cyhhz,0.01632681479249227
cyou,0.0028191841043178514
cyrn,0.001279521739864032
cyrx,0.004868953912683004
cyrxw,0.01388482027238528
cys,0.0005448052329522523
cys_a,0.00022220747779804222
cys_b,0.00033864596163069586
cytk,0.0006259266672266607
cytr,0.0020926135039189336
cytx,-0.003540458244080193
cytxw,0.0014360292712594334
cza,0.0007760870700207406
czfc,0.0017566021640907318
cznc,-0.00023221148594620967
czr,0.0019310078146538583
czwi,0.000470060083529882
czz,0.000715926864266758
d,0.0004101759182491555
dac,-0.0006285122956406064
dag,-0.0006099155522877087
daio,0.005254768574983642
dakt,-0.00013079310104713112
dal,0.00015010766791466698
dalt,0.0012976105185800756
dan,0.002346893104276381
dar,0.0012310649680925224
dare,0.0026553008546591284
data,0.0026504935675975973
dave,-0.0009280191649389224
dax,0.0010994049013548005
db,0.0002196841372080138
dba,-0.00011912879962832384
dbap,0.0019910880044846755
dbaw,0.0007787224740922889
dbb,0.0010337598215024485
dbbr,0.0007134209844056838
dbc,0.00019038992924005647
dbd,-0.0011055682495185563
dbe,0.0002457252440491265
dbef,0.0006802670617874399
dbem,0.0010923790882508505
dbes,0.0008806694199655162
dbeu,0.0006219806006886394
dbez,0.0007274074985671121
dbgr,0.0006838999923287652
dbit,0.0008458407549582693
dbjp,0.0008388578483126216
dbko,0.0012265162939438796
dbl,0.0002393454623397725
dbmx,0.0003249808280692069
dbo,9.316109360094542e-05
dbp,0.00040864258159842504
dbrt,-0.0341674665632138
dbs,0.0002623896611360115
dbuk,0.0009218804463055046
dbv,-0.0001774097735982055
dbvt,-0.0013144673392642837
dcf,-0.0003321714872421889
dci,0.0005599729775051703
dcix,-0.015404638161243206
dcm,0.0005092786015654931
dcng,-0.0038210314313330855
dco,0.0003394064776668779
dcom,0.00019210642039889212
dcp,2.4184029662804908e-05
dcph,-0.00014074593727289003
dct,0.0011392228527565276
dcud,0.00032631956677896555
dd,-0.0006452668314671999
dd_a,0.00045883250030064873
dd_b,0.0002989965996978222
ddbi,0.0012053093314872356
ddc,0.002140555926662129
ddd,-0.0012372757272171666
dde,-0.00023821613680142614
ddez,0.0009231198221568634
ddf,0.0005058900644803497
ddg,0.00041512961092709995
ddjp,0.0006813587851250089
ddls,0.0009543767898698364
ddm,0.001658156926920515
ddp,0.060897115000344136
ddr,-0.002440991945794803
ddr_a,3.163516428325938e-05
ddr_j,0.00012870646216093316
ddr_k,0.0002904817183637807
dds,0.00012935653035470507
ddt,9.369163856272487e-05
ddwm,0.0007221563728524776
de,0.0012728778870694333
dea,0.0003322363502710935
deck,0.0012646672648182124
deef,0.0013105022114358687
def,0.000721363289652824
defa,0.0008407705932990144
dei,0.0005459393860051078
del,0.0010833368788499592
delt,0.0057317687683114266
deltw,0.02750657055398889
dem,0.0008604859988122559
demg,0.0010563598004973244
dems,0.00047340757838995883
denn,-8.416943558397884e-05
deo,0.0013867480442007962
depo,-0.0037426341645443355
derm,-0.0005609898835178899
des,0.00015725882528931656
desc,0.000349948448506042
desp,-0.002627096885336473
dest,-0.0007969638555788246
deus,0.0006521361547956784
dew,0.0005027444036104614
dewj,0.0008308356888983266
dex,0.0008803171214558596
dezu,0.0010032708320518934
df,-0.0034590920624011654
dfbg,-0.002311050801149431
dfe,0.0011138816927641127
dfen,0.003705716177242246
dffn,0.005152699629711128
dfin,-0.0007507108727251224
dfj,0.001085147767000371
dfnd,0.0005037742915263214
dfnl,0.000506417952661994
dfp,0.0007337511550187008
dfrg,-0.0009927325832552389
dfs,-0.0003617797321179265
dfs_b,-4.76899126679286e-05
dfs_b-cl,0.00014586549703272844
dfvl,0.003520101506061
dfvs,-0.0029153840183657447
dg,0.0007444775829552569
dgaz,0.0036028982628798787
dgica,0.00016710970442600256
dgicb,0.0016769965403524245
dgii,-0.0012397698459237075
dgl,0.00044033518394398676
dgld,-0.0013182210285109114
dglt,0.01330325327550661
dgly,-0.001779680207099119
dgp,0.0009312312283406624
dgre,0.0010796144163213925
dgro,0.0007349576497345559
dgrs,8.006566814686573e-05
dgrw,0.0008566034598910032
dgs,0.0011817520577195005
dgse,4.766208189274987e-05
dgt,0.000873882612651822
dgx,0.0001368316077272508
dgz,-0.00045328683665817423
dhdg,0.0008933478231112128
dhf,0.00036560885031425365
dhg,0.00037398325189316885
dhi,0.0025022369905290075
dhil,-1.9779092359858383e-05
dhr,0.0008380141053161738
dhs,0.00035240503411122586
dht,0.00025226880980196327
dhvw,0.0008142092872518903
dhx,-0.004628220892505093
dhxm,-0.002167169899301817
dhy,0.0006335411803777753
dia,0.0008755071262840006
dial,-0.0006087834753230473
diax,0.0009675410273763427
dig,-0.0005624033392062482
dim,0.000999239073605152
din,-0.0018102420891648538
diod,0.0011480784287764565
dirt,-0.0017690268185475376
dis,9.751951468241936e-05
disca,-0.001996185117226202
discb,-0.004463653814834387
disck,-0.002182825271639457
dish,-0.0004717630562354564
dit,-0.0013076253410653634
div,0.0002680981222834089
diva,-7.070219193234201e-05
divb,-8.009611533799088e-06
divo,0.0006787809514761556
divy,0.00014367161392079671
djci,2.8166394428536088e-05
djco,0.00018973746206392468
djd,0.0006983204647141686
djp,1.8704236504554543e-05
dk,0.0009363386512601985
dkl,0.000728424722590921
dks,-0.0026565873177564025
dkt,0.00045732457700936596
dl,-0.0009209147083187376
dla,0.00034578511056253405
dlb,0.0014898595500733131
dlbl,0.009522072813649425
dlbr,-0.004533657232457229
dlbs,-0.0005658228054894329
dlhc,0.0004592731248763261
dln,0.000579983612505995
dlng,-0.0002329514623652853
dlng_a,0.00018489694597724927
dlph,0.001759180604454471
dlr,0.0011337937553337696
dlr_c,0.0003467412783052392
dlr_g,0.00029386640419136516
dlr_h,-4.680730947535685e-05
dlr_i,0.0004066577124442826
dlr_j,0.00045781841342015155
dls,0.001096409889743983
dlth,-0.0013164838945203944
dltr,0.0010501347847942785
dlx,-9.682718907002797e-05
dm,0.0005104604504917944
dmb,0.00046282683081185513
dmf,0.0003745458397342433
dmlp,-5.884053752818349e-05
dmo,0.0007470345594661532
dmpi,-0.005114197450228571
dmrc,0.0012256047484312336
dmri,0.0010903491190332498
dmrl,0.0020313861666278825
dmtx,0.006925810378546438
dnb,-6.871932929675469e-05
dnbf,0.0009462713262068415
dni,0.0006313558282202014
dnkn,0.0005054331901537017
dnl,0.001113312647660125
dnn,0.0008248046727220144
dno,-1.5353535691585343e-05
dnow,-0.0026199293692508547
dnp,0.0007628963681610945
dnr,-0.002280366756262692
do,0.00032995189347632096
doc,0.00011348735179271102
dod,0.0009299941196736569
dog,-0.0008413608966141004
dol,0.0008267517457084467
don,0.00041994053601436613
doo,0.0008008877126005323
door,0.0005583220058840986
dorm,-0.0002911324060707763
dota,0.000642211205481759
dotar,0.019186492464384912
dotau,0.0010129346018816095
dotaw,0.026353076944016705
dov,0.0011740285407440996
dova,0.002567137137537947
dox,0.0003944735396629445
dpg,0.00047490012768647754
dpk,-0.002703220426055807
dplo,0.0024208440032634274
dps,-0.00010108993333924123
dpst,-6.777234250597528e-05
dpw,0.0026679871464789437
dpz,0.0005436700931448745
dq,0.003866359051501602
drad,-0.002540129549261839
drd,-0.0012623164258865685
dre,0.0005383287810704518
drh,0.00017565922801926657
dri,0.0008039347518783918
drio,-0.0018899798986363088
driow,-0.0022192821720056636
drip,0.001235570963211021
drn,0.0006646047028504482
drna,0.005749133911905067
drq,-0.0009914742726059376
drr,-0.0006642311856007127
drrx,0.0006313276530263709
drua,0.000869408565090929
drv,-0.0007773320100984783
drw,0.001287826656917356
drys,-0.028654117813812992
ds,0.000606761928607234
ds_b,4.766862679200884e-05
ds_c,0.00011364285258317755
ds_d,-2.84214267168126e-05
dse,-0.0007035517570551542
dsgx,0.0016323568117477358
dsi,0.0007181405570793046
dske,0.0011261267481179587
dskew,0.002860399013808292
dsl,0.0007260280566821377
dslv,-0.000764608690529836
dsm,0.00045390888696025003
dspg,7.42750327926461e-05
dss,0.0007853815784892326
dst,0.0006597788145563762
dsu,0.0003924728152241738
dsum,0.0005249716864946051
dsw,-0.00015406606047303512
dswl,0.0021829416260160826
dsx,0.0023117012964207506
dsx_b,0.0018825979785273535
dsxn,0.0014740374229917465
dtd,0.0005431745903874993
dte,0.0007355532298350757
dtea,-0.0018780360997437834
dtf,0.0001158786035234915
dth,0.0007827333239776389
dtj,0.0008087695576122614
dtk,0.00044355763156565505
dtla_,0.0013139596079175717
dtn,0.00041097647836667756
dto,0.00017899447514254093
dtq,0.00042798669724335647
dtrm,0.0015219898884194978
dtul,0.007163470724584616
dtus,0.00020942257328147282
dtv,0.00048529920778105827
dty,0.0004074752289647441
dtyl,0.0056119738714155
dtys,-0.00028885438600217007
duc,6.557754700511492e-05
dug,0.0005120327944554432
duk,0.0007871997525510408
dukh,0.00044432191560602103
dusa,0.0004999003726016064
dusl,0.002261531996101652
dust,-0.0013873208798928062
dva,-0.0005654969703974944
dvax,0.009410276888137257
dvcr,0.0006017279890979205
dvd,-0.00026671443037455607
dvem,0.000966622364765323
dvhl,0.00020364558042763818
dvmt,0.0019385258741416577
dvn,-0.00034787889436526786
dvp,0.0005113582969827451
dvy,0.000432793853379823
dvya,0.0006031289942851523
dvye,0.0010075679668315454
dvyl,0.0008691196001947222
dwac,0.00020168744481275836
dwaq,0.0013534779510618222
dwas,0.0006944096016065257
dwat,0.0008040078114875743
dwch,0.0035461340516693258
dwdp,0.0010806085376744885
dwfi,0.00037322884364663326
dwin,0.00010460386556799426
dwld,0.0010572513181287008
dwlv,0.0012685411725923777
dwm,0.0008845553661478322
dwpp,0.001141774763044818
dwsn,-0.0014239459839810414
dwt,-0.00011545642925559248
dwtr,0.0007065776476736357
dwx,0.0006722717506728434
dx,0.00045631528200724774
dx_a,9.147304722061553e-05
dx_b,0.00017893850387608827
dxb,0.000549269125539748
dxc,0.0022154229000331204
dxcm,-7.46515422990803e-05
dxd,-0.001680746732371005
dxge,0.0007221376657211854
dxj,0.0008454176529724229
dxjc,0.0013985247154469035
dxjf,0.00028781140387876194
dxjh,0.0008920445513834485
dxjr,0.000590186762253005
dxjs,0.0010481935466418325
dxlg,-0.0025925666011186446
dxpe,-0.0006890465297846244
dxps,0.0003821056730682488
dxr,-0.003807963252266288
dxtr,-0.0024028199381787916
dxus,0.0013487342689048837
dxyn,0.0008364235466338348
dy,0.000875230479152752
dyb,0.00011432636795033305
dyls,0.0006340618213196995
dyn,0.0022277389411057727
dyn-ws-a,-0.008451754909371336
dyn_a,0.0016508013037066398
dync,0.0022471314676795304
dynt,0.000852567778137767
dysl,0.0002624651736912336
dyy,-0.0012734857092082054
dzk,0.0026414348733138303
dzsi,0.002663162449334672
dzz,-0.000800080091080546
e,0.00044342609684079034
ea,0.0017554664235832189
eab,0.0008358302848279986
eacq,0.00010747044144005507
eacqu,0.00568889700263772
eacqw,0.014306238217518762
ead,0.0003550445356729367
eae,0.0010084213196081054
eagl,7.070734014457972e-05
eaglu,0.00039652638736304346
eaglw,0.00484314405361555
eai,0.0008691601596326183
earn,0.00032908719937837014
ears,-0.0012122985172105612
eat,-0.00147073679372627
ebay,0.0009509627087091336
ebayl,0.00037656603082339776
ebf,0.000862622301980624
ebio,-0.0035742312053041636
ebix,0.0013769856509151753
ebmt,-9.318714529057711e-05
ebnd,0.0004563900499626779
ebr,0.0005469290742923644
ebr-b,0.0005377575496562231
ebs,0.0011908324378122792
ebsb,0.00016970373053003994
ebtc,-0.000205112073580455
ec,0.001521062568334799
eca,0.000682633029022884
ecc,0.0012542598007720465
ecca,0.00021952156106907087
eccb,0.00032409117133115373
eccy,0.0002606863984148183
eccz,0.0002186935286709502
ecf,0.0007755659276332299
ecf_a,-0.0001236082511311275
ech,0.0013939908110658528
echo,0.00012931761872472995
ecl,0.000546747955493312
ecns,0.0012245447237638487
ecol,-5.5944088029935824e-05
ecom,-0.001961074686604131
econ,0.0009910321770324638
ecpg,0.0026371916713163255
ecr,0.000784352535138135
ect,0.0014091980980478205
ecyt,0.007872412995999457
ed,0.0009170515280791423
edap,-0.00011093996147690816
edbi,0.001394088603428697
edc,0.003855671170268468
edd,0.0006075310071970963
eden,0.0012300058612008363
edf,0.001100182009443144
edge,-0.0008288375163499751
edgw,-0.00048557677596764185
edi,0.0011347674789489446
edit,0.0029507345472171787
ediv,0.0007514110377055013
edn,0.0021067281927097496
edog,0.0006936472155968927
edom,0.001272624959304362
edow,0.0013052001833473211
edr,-0.00044611646727194903
edu,0.0035890106934650208
educ,0.0023593960933161796
edv,0.00043863590316690806
edz,-0.003949160929407475
ee,0.0011166100520610522
eea,0.0010941315064658904
eeb,0.0012897587855201684
eeft,0.0010860794693956872
eeh,0.0032982761239357204
eei,0.0002691169234684477
eelv,0.0008136269747742845
eem,0.0013315953966559506
eema,0.00161544432846131
eemo,0.002494835231648271
eems,0.0010975292531365077
eemv,0.0009503729313584372
eemx,0.002160233421101589
eep,-0.0019988438798634843
eeq,-0.0027170175520818823
ees,0.0003433844046849009
eet,0.002604797242635684
eev,-0.0026547323183659694
eex,0.0011154247553868183
efa,0.0009226478413741656
efad,0.0007454326517095411
efas,0.0012153407342455531
efav,0.0008144237259374381
efax,0.0011872672372298936
efbi,0.0038985080974050174
efc,0.00030397319170872347
eff,5.202400546019875e-05
effe,0.0007765291019855725
efg,0.0010451468353811573
efii,-0.0004638981671506616
efl,-0.00022424586151692703
efnl,0.0009442622222262598
efo,0.0019015709044761771
efoi,-0.0007103256753264301
efr,4.384897124835848e-05
efsc,6.76731932788614e-05
eft,3.589756021712119e-06
efu,-0.002846769589638663
efv,0.0007900143353922752
efx,-0.00016923052003123073
efz,-0.0009128441225603641
egan,0.0031593979154134503
egbn,0.00035391958490532796
egf,0.00024091626646986354
eght,2.191531126187932e-05
egi,0.003621895953855005
egif,0.00024184440315634418
egl,-0.0007022448655294091
egle,-0.0007352828152030171
eglt,-0.008503292163997827
egn,0.00012322058192020744
ego,-0.003637808610073171
egov,-0.0016717134028889514
egp,0.0011336526467046004
egpt,0.0007904928556735913
egrx,-0.0010983825859405276
egy,-0.00018503617379020477
ehi,0.0004139244764739991
ehic,0.0010814333788020118
eht,0.00031418382004713214
ehth,0.004327032001973221
eia,0.00032011017085094447
eido,0.0005729565882217609
eig,0.0010238381249761852
eigi,-0.0004189918804848281
eigr,0.00031130239729442767
eim,0.0002483515550988596
eio,-6.066482338053222e-05
eip,0.0002048772180411363
eirl,0.0009970706848527204
eis,0.00012146495021287254
eiv,0.000234764496965177
eix,0.0006064380878715981
ekso,-0.0016837867789660874
el,0.002361649102454172
elc,0.0008671392106504373
eld,0.0004220613667643193
elec,0.00027734086033300465
elecu,0.001280733776951643
elecw,0.0046348940226766016
elf,-0.0015867513443464736
elgx,0.0004433797810693529
elj,0.0005024226204372018
elli,0.00039254193357143304
ello,-3.866726144733906e-06
elmd,0.00251632444771397
elon,6.939068642286597e-05
elp,-5.744137331251512e-05
els,0.0011063803645081278
else,0.0009503728816718942
eltk,0.0005870724872228643
elu,0.0010710785037715198
elvt,-7.29542442267797e-05
ely,0.0012684864397695715
emag,0.0011601761593660795
eman,-0.00025685660141517555
emb,0.00035448578081214647
embh,0.00046761147294354565
embu,-0.00035963970309672383
emcb,0.00038338601640136127
emcf,0.0007399826368190686
emcg,0.0013087162645465341
emci,0.0001358240466721936
emd,0.0005060710379570257
emdv,0.0007666736950789677
eme,0.0006666258924984462
emes,-0.0004683008335315048
emf,0.0016169543040548155
emfm,0.0011097616299811518
emgf,0.0014892728339447687
emhy,0.0003068566367126027
emi,0.00023427171880369772
emif,0.0008139876042811893
emih,0.00027113335657386436
emitf,-0.0013432444251762759
emj,0.00013500693974999282
emkr,-0.00035078622474127383
eml,0.0012746275329632377
emlc,0.0004359701823915789
emlp,3.4895533756998585e-05
emms,0.0005754719843685148
emn,0.0010010481694118986
emo,-0.00042144927372559363
emp,0.0008821919023509601
emqq,0.0023195273186691744
emr,0.0006229926242516514
emsd,0.0010980875206259668
emsh,0.00012876932053756745
emtl,0.00032927293138245096
emx,-0.0010005446826859994
emxc,0.0007283537379369937
enb,-0.00044538287956335235
enbl,0.00030767852237046283
endp,-0.003122426735342631
enfc,0.0012569950539874728
enfr,-9.738246839250323e-05
eng,-0.003704388185917524
enh_c,-3.380602734644089e-05
enia,0.001237871231313241
enic,0.0013454384174249876
enj,0.0008021684654553091
enlc,-0.00045173688324034257
enlk,-0.0003330188693165858
eno,0.0006642903979580679
enor,0.0009704123080428453
enph,0.004450612011248913
enr,0.00010344840283613582
enrj,0.0038948131567371367
ens,-0.000525676646523798
ensg,0.00040227890615498216
ensv,0.0027722264799649086
ent,-0.004706470006441768
enta,0.0018790980575788955
entg,0.00277699325501394
entl,-0.00023454458466122782
entr,0.0047526608206707
env,0.0019017609775931414
enva,0.0008173018938315968
enx,0.00023835603077993527
eny,3.503393137717362e-06
enz,0.0017052591346697888
enzl,0.0006848223362355078
enzy,0.0029807738809374683
eocc,0.0017211336597880078
eod,0.0009186538647762348
eog,0.0002680993891167193
eoi,0.0009483944483011302
eos,0.000998101332864416
eot,0.0004585051546369459
ep_c,-7.721885767576731e-05
epam,0.002243025124003763
epay,0.001417079362578563
epc,-0.001029530906340879
epd,-3.245559760442892e-05
epe,-0.003332239425323012
ephe,0.0006988535077588674
epi,0.0013330016398745664
epix,-0.006272017176338281
epm,-0.0009592135434016633
epol,0.0018689202384366073
epp,0.0009590828106940702
epr,5.693154446973946e-05
epr_c,-0.00015559205653132514
epr_e,-9.4659997052662e-06
epr_f,8.01458328356212e-05
eprf,0.0003938626434866032
eps,0.000741193228886192
epu,0.0011801746826047184
epv,-0.001959620188550716
epzm,0.001553547150972791
eqal,0.0005430605638202165
eqbk,4.489266292194922e-05
eqc,4.49944920392018e-05
eqc_d,0.00013001684145014808
eqco,0.0003732501086434075
eqfn,0.0002361074070366801
eqgp,0.0006080095127777091
eqix,0.0014937117156592426
eql,0.0006302579716968666
eqlt,0.0007190741408119536
eqm,-8.570044633961464e-05
eqr,0.0004713551305711133
eqrr,0.001826064027186992
eqs,0.0009777750381906051
eqt,0.00016157383770515362
eqwl,0.0008274062563208626
eqwm,0.0005751831647882613
eqws,0.00031666614340855934
era,-0.001490604470151553
erc,0.00045452493654987063
erf,0.0005501520770310272
ergf,-6.121417953549812e-05
erh,0.0007687248626192427
eri,0.002627316988552068
eric,0.00039450865148948986
erie,0.0005891107847852869
erii,5.676071670455444e-05
erj,0.00019288360615599034
erm,0.0004693407587987893
ern,0.0004367300136041084
ero,0.0012561995751847672
eros,0.0009707568352931874
erus,0.00024496221299570597
erx,-0.0007734819806932151
ery,0.0006904408622101851
es,0.0008110463177768752
esba,0.0002474598083148528
esbk,0.000208409228168972
esca,0.00021125376776227105
esdi,0.003145677875850031
esdiw,0.017898783618301006
ese,0.00022013028890550542
esea,0.001470573123468435
eses,0.004516761933400898
esg,0.0011795799448666847
esgd,0.0009422321456490071
esge,0.0014225368611166579
esgf,0.0013999885429377837
esgg,0.001467885488895715
esgl,0.0007252046128982231
esgn,0.001286100827544712
esgr,0.0005408815287653752
esgs,0.0010068033761262093
esgu,0.0015134525931579403
esgw,0.0015376933338029654
esio,0.006671442702251766
esl,-0.0007907000918326023
eslt,0.00174939191881483
esnc,-0.000636701405200058
esnd,-0.0031691370218013297
esnt,0.0012709853840414307
esp,-0.0004808399075955746
espr,0.008112473509950542
esq,0.0011009356026462104
esrt,0.00017596444373331745
esrx,-0.0005173457125622628
ess,0.0005849812594388574
essa,0.00010072765935981927
este,-0.001226956531024073
esv,-0.0014657471531194586
esxb,0.0006576898256495953
etb,0.0003397202221683625
ete,3.106690366564078e-05
etfc,0.001098571592077238
etg,0.001246982730559683
eth,-0.0009924196668393477
etho,0.0008363175950883238
etj,0.0005288777842174586
etm,-0.0012446941382964454
etmw,-0.008759245449393967
etn,0.0008804437937981234
eto,0.0011543420081513794
etp,-0.0011233952998627513
etr,0.0009180371294714964
etsy,0.0019641688669763003
etv,0.0004207286476207736
etw,0.001126653478059666
etx,0.0002500825787648862
ety,0.0009498164532055146
eudg,0.0011009205658846614
eudv,0.0007629097042709583
eufl,0.0023442239210527873
eufn,0.0010154003594039821
eufx,-0.0005706226670443252
eum,-0.001327233360128775
eumv,0.0008581919383130047
euo,-0.0008443254978359306
eurl,0.002751784707905018
eurn,0.000534254325356691
eurz,0.004746631658086503
eusa,0.0006041522553573707
eusc,0.0008717675873835508
euxl,0.0015162503349637453
ev,0.0010755914717879074
eva,0.0007423573286819701
evar,-0.003287622115843909
evbg,0.002149312773619887
evbn,0.0015063945289183688
evc,-0.0005916560923372668
evep,-0.0023974252447732532
evf,2.6949833363507995e-05
evg,0.0003272273478110101
evgbc,6.56844666772948e-05
evgn,-0.0013065247554173657
evh,-0.0007295632124347638
evhc,-0.003721598395909144
evi,0.0038406751811452607
evix,-0.003591800536341804
evj,0.00014536829005102407
evk,0.001146331794657791
evlmc,1.7712958763114706e-05
evlv,-0.0007100056335814875
evm,0.00037184495837259507
evn,0.0001637587371763656
evo,0.0001357106373183024
evok,0.0024243735372997113
evol,0.0001945427282974531
evp,0.00021942046420630326
evr,0.0009056518578766176
evri,0.006878017256737179
evstc,1.4885233599103706e-06
evt,0.0007088597590841859
evtc,-0.0010482315601887764
evv,0.0003149565832275028
evx,0.0006935883726579855
evy,9.80661013257462e-05
ew,0.0005913219354474308
ewa,0.0007506337550690523
ewbc,0.0006923794718259322
ewc,0.0005846830894691166
ewd,0.001026475449804395
ewem,0.0010943032939932248
ewg,0.0010856558446549836
ewgs,0.0018050733095174624
ewh,0.0013223864068585395
ewi,0.0012289465046430362
ewj,0.0009131333166929192
ewk,0.0009230302007885037
ewl,0.0007889968891168692
ewm,0.0006914994691454862
ewmc,0.00035200149050781975
ewn,0.0012601641825831914
ewo,0.0017800174470350857
ewp,0.0010426425086483857
ewq,0.0011167747922890018
ewre,0.00045340306828920275
ews,0.0012629852459745431
ewsc,0.0002463492260379929
ewt,0.001155892728017012
ewu,0.0006699164751161532
ewus,0.0010541894148667654
ewv,-0.0019377011879078195
eww,0.0006742405979582664
ewx,0.0011305250558526106
ewy,0.0015845353644893725
ewz,0.0009325034069586431
ewzs,0.0017334582488753166
exa,0.0025815967690828432
exac,0.0022983909087258884
exas,0.0075560190167572264
exc,0.0008613681060667559
exd,0.00033710911744623247
exel,0.0030432040180444716
exfo,0.0003353319257849476
exg,0.0011204126167887983
exi,0.0008350826070387899
exiv,0.003619797823442648
exk,-0.0013375835342174596
exls,0.0009515765687322015
exp,0.00037932486068813394
expd,0.0006550187300164616
expe,0.00047040104828227944
expo,0.0008900097068901932
expr,-0.0013318109561760774
exr,0.0007139293135317816
ext,0.0007817134554160463
extn,0.0016327060090303921
extr,0.004009757890921643
exxi,-0.007143815130555473
eye,0.007439311876973773
eyeg,0.0014132363123951495
eyegw,0.029027375016782656
eyes,-0.00047539367708461717
eyesw,0.004172486283771039
eyld,0.0011017609309015963
eza,0.0006758789244796496
ezj,0.0023449264318553945
ezm,0.00048039862802348667
ezpw,-0.00010100841800009033
ezt,0.00034473668443309007
ezu,0.0011010652309974421
ezy,0.000747828670797041
f,0.0002717116871160591
faar,0.00027985926931624
fab,0.0003472148878515988
fac,0.0015723258539732876
fad,0.0008926394243871968
faf,0.0019637023349709376
faln,0.0003584672277321691
fam,0.00034620630957086243
fan,0.0005066625504817505
fang,0.0006420149193219206
fanh,0.004040118284122858
fanz,0.000636898253227751
farm,-0.00047053728698965175
faro,0.0020949833121500032
fas,0.001865853717310259
fast,0.0002932259688156633
fat,-0.011563521360831093
fate,0.0033283066772576628
faus,0.002562513301661314
fax,0.0006932659426701821
faz,-0.0019530394992756817
fb,0.002070897403316466
fbc,0.0012969028342839715
fbgx,0.0020318866116342954
fbhs,0.0009029658221448358
fbio,0.0022127751717895263
fbiz,-0.0003019955328967863
fbk,0.00207426791812508
fbm,-0.0003549025372610169
fbms,0.0006228778101994065
fbnc,0.001274019007241743
fbnd,0.00013485344912227942
fbnk,0.0007095142648287165
fbp,-0.0012590438928501088
fbr,0.002506973954668257
fbss,0.0016066789222186012
fbt,0.0013735094497761774
fbz,0.0009710277555836244
fc,0.0004383494220397601
fca,0.0029616037833927362
fcal,0.0004152019854648839
fcan,0.0006777914782784137
fcap,0.0008434833679277959
fcau,0.0032244593256393382
fcb,-0.00011147445430300408
fcbc,-0.00013076881198030552
fcco,0.0014407264458735258
fccy,-0.00014085063199712454
fce-a,0.0009160416863964202
fcef,0.0005967916539818126
fcel,0.001941609457288095
fcf,8.996761161645419e-05
fcfs,0.0015047727027132868
fcg,-0.00044887364640052796
fcn,-0.0001370011988341348
fcnca,0.0005381564104613823
fco,0.0008453206874257403
fcom,-0.0001719469084331841
fcor,0.0002278705727615037
fcpt,0.001252925985433267
fcre,-0.0014693635335373998
fcsc,0.0009699254592605669
fct,-7.4842863724611e-05
fcvt,0.0005777145391647263
fcx,0.0007327838961420721
fdbc,0.005720973897147732
fdc,0.0009539357576229317
fdd,0.0007266355535249891
fdef,0.0002674488052553017
fdeu,0.0012746146769326225
fdis,0.0006406943501829639
fdiv,0.0002002821629785516
fdl,0.00031341234194540683
fdlo,0.0006648900637767104
fdm,0.0002503212089107535
fdmo,0.0008949679278569019
fdn,0.0013408957658243845
fdp,-0.0009958623064405642
fdrr,0.0006116443771782844
fds,0.0009359705458983817
fdt,0.0012036632246510838
fdts,0.0024641100879963696
fdus,0.00048733323981970864
fdvv,0.0003761607145047417
fdx,0.0008096504697431939
fe,0.0006778183302723027
fedu,0.02631578947368415
feeu,0.0017476296557786155
fei,-0.00012997935796249624
feim,-0.0006019959808322056
fele,0.0007656313554210505
felp,-0.0014471508400407185
fem,0.0014343022527035585
